ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
115,40587.26916833869,0.23562126154471857,0.04281717195824446,0.10635364756019505,117.06748666865992,83.39641992004165,20.60559295782066,33.014692919263425,71.08136773149421,90.57418372111839,86.46013923446264,60.064957256019,34.62368956881291
116,40385.17294623166,0.23306431267370578,0.05345075317754532,0.1051721385358283,114.19828771550587,84.5036720018505,22.47838245950125,31.197056713683033,69.0469269634136,89.15035801818514,84.23874766440876,68.91920753832319,33.36182178301994
117,39532.311108649454,0.2303040688561617,0.06387176533710101,0.10401424829587766,112.47517333560815,84.47467755514063,21.71734132006146,29.986081873131308,66.97873629747853,87.70325620149202,85.78882539070878,65.69679926311775,36.10361864153637
118,38677.78531251343,0.2252798935244881,0.08603627690175153,0.10155152478869427,107.84365752437873,84.48548659176438,25.47401131743828,27.470532208369388,65.57374004424985,84.86476765824305,85.89085405868809,68.16884664567846,37.952236008871616
119,38937.828174091585,0.2248228389493369,0.08817340005852188,0.10131406666016424,106.57168413559958,85.39424793279026,26.95300333178574,25.881592932748134,65.06678537454566,84.22819166457018,86.51377655926666,69.70872790529322,40.50259552683492
120,39489.560926049235,0.22402767596602877,0.0942288918403043,0.10064123423996618,103.89048999904675,87.77050673767961,28.193857383201323,22.959987408998003,61.27778024073592,86.77522319372794,87.22840351636798,72.5996749933394,43.050649816460286
121,39038.35605148315,0.22164882366752633,0.10659612701398491,0.09926709699844612,101.2254265071126,88.65651429235172,29.04296910828586,20.90490910485689,62.78602902314201,83.23700186123926,89.16153812963968,70.3886069188998,45.52031619234809
122,38613.20376907391,0.21860513470265847,0.12051275501356898,0.09772080499849232,98.1268004421632,88.8831886415145,31.03874401603937,18.784704235894765,60.28077750127083,82.30731461346953,88.52412347722347,71.45115662337608,49.2331851739189
123,38031.94093097951,0.2145974669020311,0.14238212844099782,0.0952908746176669,93.99976385025421,88.974811270402,31.934285927398918,14.465558298829448,58.01027915358772,83.25733827112828,87.26940690027632,75.62700745109206,46.67095449532955
124,36877.44546049663,0.21076540421817458,0.15866978481828203,0.09348113502019088,90.82874134305817,90.15147560411037,31.767451322201392,16.04131535108197,54.158889849435454,79.54215032844512,86.4571371031964,71.87690068568499,53.64276314346424
